id,verse_id,recording_id,start,end
18,44012019,TK,170.290,180.690
19,44012020,TK,180.690,195.580
20,44012021,TK,195.580,203.420
21,44012022,TK,203.420,207.180
22,44012023,TK,207.180,216.980
23,44012024,TK,216.980,219.950
24,44012025,TK,219.950,229.830
0,44013001,TK,0.300,13.900
1,44013002,TK,13.900,24.650
2,44013003,TK,24.650,30.200
3,44013004,TK,30.200,38.640
4,44013005,TK,38.640,46.920
5,44013006,TK,46.920,54.530
6,44013007,TK,54.530,64.600
7,44013008,TK,64.600,73.740
8,44013009,TK,73.740,78.840
9,44013010,TK,78.840,89.600
10,44013011,TK,89.600,102.970
11,44013012,TK,102.970,108.990
12,44013013,TK,108.990,119.270
13,44013014,TK,119.270,129.970
14,44013015,TK,129.970,142.270
15,44013016,TK,142.270,150.590
16,44013017,TK,150.590,163.300
17,44013018,TK,163.300,168.190
18,44013019,TK,168.190,174.420
19,44013020,TK,174.420,181.580
20,44013021,TK,181.580,190.960
21,44013022,TK,190.960,204.180
22,44013023,TK,204.180,209.650
23,44013024,TK,209.650,216.650
24,44013025,TK,216.650,229.390
25,44013026,TK,229.390,238.770
26,44013027,TK,238.770,250.410
27,44013028,TK,250.410,256.170
28,44013029,TK,256.170,263.140
29,44013030,TK,263.140,266.430
30,44013031,TK,266.430,275.240
31,44013032,TK,275.240,287.130
32,44013033,TK,287.130,293.730
33,44013034,TK,293.730,302.780
34,44013035,TK,302.780,308.120
35,44013036,TK,308.120,317.200
36,44013037,TK,317.200,320.830
37,44013038,TK,320.830,327.620
38,44013039,TK,327.620,335.570
39,44013040,TK,335.570,339.580
40,44013041,TK,339.580,353.040
41,44013042,TK,353.040,362.490
42,44013043,TK,362.490,375.910
43,44013044,TK,375.910,381.390
44,44013045,TK,381.390,391.010
45,44013046,TK,391.010,406.440
46,44013047,TK,406.440,415.480
47,44013048,TK,415.480,423.930
48,44013049,TK,423.930,427.150
49,44013050,TK,427.150,440.400
50,44013051,TK,440.400,446.040
51,44013052,TK,446.040,451.060
0,44014001,TK,0.150,10.530
1,44014002,TK,10.530,16.800
2,44014003,TK,16.800,27.660
3,44014004,TK,27.660,34.230
4,44014005,TK,34.230,41.310
5,44014006,TK,41.310,48.520
6,44014007,TK,48.520,51.280
7,44014008,TK,51.280,60.530
8,44014009,TK,60.530,67.280
9,44014010,TK,67.280,74.480
10,44014011,TK,74.480,84.540
11,44014012,TK,84.540,91.910
12,44014013,TK,91.910,100.880
13,44014014,TK,100.880,108.798
14,44014015,TK,108.798,125.830
15,44014016,TK,125.830,131.910
16,44014017,TK,131.910,143.420
17,44014018,TK,143.420,149.220
18,44014019,TK,149.220,160.590
19,44014020,TK,160.590,169.635
20,44014021,TK,169.635,177.440
21,44014022,TK,177.440,187.120
22,44014023,TK,187.120,197.050
23,44014024,TK,197.050,200.790
24,44014025,TK,200.790,204.760
25,44014026,TK,204.760,212.650
26,44014027,TK,212.650,222.700
27,44014028,TK,222.700,227.510
0,44015001,TK,0.300,10.680
1,44015002,TK,10.680,26.750
2,44015003,TK,26.750,39.110
3,44015004,TK,39.110,49.030
4,44015005,TK,49.030,60.310
5,44015006,TK,60.310,64.920
6,44015007,TK,64.920,82.720
7,44015008,TK,82.720,89.500
8,44015009,TK,89.500,95.490
9,44015010,TK,95.490,106.300
10,44015011,TK,106.300,113.230
11,44015012,TK,113.230,122.440
12,44015013,TK,122.440,129.450
13,44015014,TK,129.450,136.590
14,44015015,TK,136.590,140.960
15,44015016,TK,140.960,150.720
16,44015017,TK,150.720,161.710
17,44015018,TK,161.710,165.350
18,44015019,TK,165.350,170.780
19,44015020,TK,170.780,178.980
20,44015021,TK,178.980,188.780
21,44015022,TK,188.780,205.280
22,44015023,TK,205.280,217.200
23,44015024,TK,217.200,229.660
24,44015025,TK,229.660,237.930
25,44015026,TK,237.930,244.660
26,44015027,TK,244.660,250.590
27,44015028,TK,250.590,257.970
28,44015029,TK,257.970,267.940
29,44015030,TK,267.940,275.420
30,44015031,TK,275.420,279.330
31,44015032,TK,279.330,286.710
32,44015033,TK,286.710,292.960
33,44015034,TK,292.960,295.700
34,44015035,TK,295.700,305.170
35,44015036,TK,305.170,317.920
36,44015037,TK,317.920,323.030
37,44015038,TK,323.030,331.190
38,44015039,TK,331.190,339.680
39,44015040,TK,339.680,346.270
40,44015041,TK,346.270,351.170
0,44016001,TK,0.150,12.380
1,44016002,TK,12.380,16.330
2,44016003,TK,16.330,29.290
3,44016004,TK,29.290,38.460
4,44016005,TK,38.460,44.440
5,44016006,TK,44.440,52.130
6,44016007,TK,52.130,59.340
7,44016008,TK,59.340,62.770
8,44016009,TK,62.770,73.720
9,44016010,TK,73.720,83.900
10,44016011,TK,83.900,90.680
11,44016012,TK,90.680,102.220
12,44016013,TK,102.220,112.720
13,44016014,TK,112.720,125.430
14,44016015,TK,125.430,138.130
15,44016016,TK,138.130,149.690
16,44016017,TK,149.690,161.000
17,44016018,TK,161.000,175.430
18,44016019,TK,175.430,185.320
19,44016020,TK,185.320,194.160
20,44016021,TK,194.160,201.290
21,44016022,TK,201.290,208.490
22,44016023,TK,208.490,216.380
23,44016024,TK,216.380,225.110
24,44016025,TK,225.110,233.630
25,44016026,TK,233.630,244.650
26,44016027,TK,244.650,257.060
27,44016028,TK,257.060,265.330
28,44016029,TK,265.330,270.870
29,44016030,TK,270.870,277.200
30,44016031,TK,277.200,283.530
31,44016032,TK,283.530,288.700
32,44016033,TK,288.700,298.170
33,44016034,TK,298.170,305.660
34,44016035,TK,305.660,313.150
35,44016036,TK,313.150,324.120
36,44016037,TK,324.120,341.370
37,44016038,TK,341.370,348.050
38,44016039,TK,348.050,354.650
39,44016040,TK,354.650,363.760
0,44017001,TK,0.450,7.880
1,44017002,TK,7.880,15.300
2,44017003,TK,15.300,26.690
3,44017004,TK,26.690,37.330
4,44017005,TK,37.330,52.260
5,44017006,TK,52.260,63.680
6,44017007,TK,63.680,74.560
7,44017008,TK,74.560,78.540
8,44017009,TK,78.540,84.160
9,44017010,TK,84.160,92.410
10,44017011,TK,92.410,103.650
11,44017012,TK,103.650,111.160
12,44017013,TK,111.160,121.210
13,44017014,TK,121.210,129.650
14,44017015,TK,129.650,141.810
15,44017016,TK,141.810,151.120
16,44017017,TK,151.120,159.590
17,44017018,TK,159.590,177.440
18,44017019,TK,177.440,187.180
19,44017020,TK,187.180,195.010
20,44017021,TK,195.010,203.890
21,44017022,TK,203.890,213.060
22,44017023,TK,213.060,226.280
23,44017024,TK,226.280,235.810
24,44017025,TK,235.810,244.410
25,44017026,TK,244.410,256.300
26,44017027,TK,256.300,264.630
27,44017028,TK,264.630,273.830
28,44017029,TK,273.830,285.040
29,44017030,TK,285.040,292.770
30,44017031,TK,292.770,304.570
31,44017032,TK,304.570,312.290
32,44017033,TK,312.290,316.110
33,44017034,TK,316.110,326.230
0,44018001,TK,0.300,5.240
1,44018002,TK,5.240,21.210
2,44018003,TK,21.210,28.010
3,44018004,TK,28.010,34.010
4,44018005,TK,34.010,44.010
5,44018006,TK,44.010,57.640
6,44018007,TK,57.640,66.690
7,44018008,TK,66.690,76.900
8,44018009,TK,76.900,83.770
9,44018010,TK,83.770,92.670
10,44018011,TK,92.670,98.980
11,44018012,TK,98.980,107.560
12,44018013,TK,107.560,113.580
13,44018014,TK,113.580,126.870
14,44018015,TK,126.870,135.550
15,44018016,TK,135.550,138.210
16,44018017,TK,138.210,147.330
17,44018018,TK,147.330,162.120
18,44018019,TK,162.120,171.080
19,44018020,TK,171.080,176.820
20,44018021,TK,176.820,189.900
21,44018022,TK,189.900,195.750
22,44018023,TK,195.750,204.270
23,44018024,TK,204.270,213.710
24,44018025,TK,213.710,224.020
25,44018026,TK,224.020,235.660
26,44018027,TK,235.660,248.290
27,44018028,TK,248.290,255.960
0,44019001,TK,0.300,9.260
1,44019002,TK,9.260,19.420
2,44019003,TK,19.420,26.410
3,44019004,TK,26.410,37.500
4,44019005,TK,37.500,41.280
5,44019006,TK,41.280,49.590
6,44019007,TK,49.590,53.640
7,44019008,TK,53.640,61.900
8,44019009,TK,61.900,74.930
9,44019010,TK,74.930,84.030
10,44019011,TK,84.030,88.390
11,44019012,TK,88.390,100.470
12,44019013,TK,100.470,114.950
13,44019014,TK,114.950,121.150
14,44019015,TK,121.150,129.940
15,44019016,TK,129.940,142.850
16,44019017,TK,142.850,154.210
17,44019018,TK,154.210,161.340
18,44019019,TK,161.340,173.270
19,44019020,TK,173.270,177.950
20,44019021,TK,177.950,191.930
21,44019022,TK,191.930,201.140
22,44019023,TK,201.140,206.080
23,44019024,TK,206.080,215.910
24,44019025,TK,215.910,226.000
25,44019026,TK,226.000,239.970
26,44019027,TK,239.970,256.420
27,44019028,TK,256.420,263.510
28,44019029,TK,263.510,274.730
29,44019030,TK,274.730,279.660
30,44019031,TK,279.660,287.900
31,44019032,TK,287.900,297.810
32,44019033,TK,297.810,308.790
33,44019034,TK,308.790,318.230
34,44019035,TK,318.230,332.360
35,44019036,TK,332.360,339.840
36,44019037,TK,339.840,346.100
37,44019038,TK,346.100,357.250
38,44019039,TK,357.250,362.310
39,44019040,TK,362.310,372.090
40,44019041,TK,372.090,375.750
0,44020001,TK,0.450,9.510
1,44020002,TK,9.510,15.980
2,44020003,TK,15.980,26.400
3,44020004,TK,26.400,40.670
4,44020005,TK,40.670,43.950
5,44020006,TK,43.950,55.590
6,44020007,TK,55.590,68.080
7,44020008,TK,68.080,72.760
8,44020009,TK,72.760,87.590
9,44020010,TK,87.590,96.260
10,44020011,TK,96.260,104.280
11,44020012,TK,104.280,109.460
12,44020013,TK,109.460,121.810
13,44020014,TK,121.810,127.880
14,44020015,TK,127.880,139.920
15,44020016,TK,139.920,153.520
16,44020017,TK,153.520,159.910
17,44020018,TK,159.910,171.650
18,44020019,TK,171.650,180.670
19,44020020,TK,180.670,187.230
20,44020021,TK,187.230,196.050
21,44020022,TK,196.050,204.020
22,44020023,TK,204.020,211.130
23,44020024,TK,211.130,225.230
24,44020025,TK,225.230,233.950
25,44020026,TK,233.950,240.950
26,44020027,TK,240.950,245.510
27,44020028,TK,245.510,258.520
28,44020029,TK,258.520,265.880
29,44020030,TK,265.880,273.050
30,44020031,TK,273.050,281.540
31,44020032,TK,281.540,293.090
32,44020033,TK,293.090,297.290
33,44020034,TK,297.290,304.290
34,44020035,TK,304.290,317.200
35,44020036,TK,317.200,323.390
36,44020037,TK,323.390,330.340
37,44020038,TK,330.340,339.550
0,44021001,TK,0.300,12.220
1,44021002,TK,12.220,17.370
2,44021003,TK,17.370,31.150
3,44021004,TK,31.150,41.710
4,44021005,TK,41.710,57.590
5,44021006,TK,57.590,63.950
6,44021007,TK,63.950,75.600
7,44021008,TK,75.600,88.270
8,44021009,TK,88.270,92.200
9,44021010,TK,92.200,98.760
10,44021011,TK,98.760,116.470
11,44021012,TK,116.470,123.750
12,44021013,TK,123.750,138.300
13,44021014,TK,138.300,144.750
14,44021015,TK,144.750,150.390
15,44021016,TK,150.390,160.150
16,44021017,TK,160.150,165.620
17,44021018,TK,165.620,172.380
18,44021019,TK,172.380,180.450
19,44021020,TK,180.450,193.990
20,44021021,TK,193.990,206.430
21,44021022,TK,206.430,212.910
22,44021023,TK,212.910,219.670
23,44021024,TK,219.670,235.010
24,44021025,TK,235.010,246.860
25,44021026,TK,246.860,261.550
26,44021027,TK,261.550,272.750
27,44021028,TK,272.750,289.590
28,44021029,TK,289.590,299.290
29,44021030,TK,299.290,310.030
30,44021031,TK,310.030,317.790
31,44021032,TK,317.790,328.870
32,44021033,TK,328.870,339.630
33,44021034,TK,339.630,349.110
34,44021035,TK,349.110,356.500
35,44021036,TK,356.500,360.760
36,44021037,TK,360.760,371.050
37,44021038,TK,371.050,379.890
38,44021039,TK,379.890,391.880
39,44021040,TK,391.880,403.600
0,44022001,TK,0.300,5.830
1,44022002,TK,5.830,13.340
2,44022003,TK,13.340,30.570
3,44022004,TK,30.570,37.670
4,44022005,TK,37.670,52.750
5,44022006,TK,52.750,62.830
6,44022007,TK,62.830,70.070
7,44022008,TK,70.070,78.780
8,44022009,TK,78.780,87.010
9,44022010,TK,87.010,99.660
10,44022011,TK,99.660,107.770
11,44022012,TK,107.770,114.250
12,44022013,TK,114.250,123.120
13,44022014,TK,123.120,133.880
14,44022015,TK,133.880,139.000
15,44022016,TK,139.000,147.230
16,44022017,TK,147.230,154.150
17,44022018,TK,154.150,163.190
18,44022019,TK,163.190,171.500
19,44022020,TK,171.500,182.290
20,44022021,TK,182.290,188.470
21,44022022,TK,188.470,198.080
22,44022023,TK,198.080,203.630
23,44022024,TK,203.630,214.420
24,44022025,TK,214.420,224.080
25,44022026,TK,224.080,233.830
26,44022027,TK,233.830,241.820
27,44022028,TK,241.820,251.150
28,44022029,TK,251.150,262.110
29,44022030,TK,262.110,277.900
0,44023001,TK,0.300,10.020
1,44023002,TK,10.020,15.880
2,44023003,TK,15.880,27.470
3,44023004,TK,27.470,31.920
4,44023005,TK,31.920,41.280
5,44023006,TK,41.280,57.240
6,44023007,TK,57.240,64.460
7,44023008,TK,64.460,72.680
8,44023009,TK,72.680,86.330
9,44023010,TK,86.330,99.620
10,44023011,TK,99.620,110.130
11,44023012,TK,110.130,121.290
12,44023013,TK,121.290,125.730
13,44023014,TK,125.730,136.910
14,44023015,TK,136.910,152.590
15,44023016,TK,152.590,160.520
16,44023017,TK,160.520,172.210
17,44023018,TK,172.210,185.740
18,44023019,TK,185.740,194.670
19,44023020,TK,194.670,205.800
20,44023021,TK,205.800,223.150
21,44023022,TK,223.150,230.370
22,44023023,TK,230.370,245.610
23,44023024,TK,245.610,252.490
24,44023025,TK,252.490,257.200
25,44023026,TK,257.200,261.200
26,44023027,TK,261.200,271.800
27,44023028,TK,271.800,278.250
28,44023029,TK,278.250,285.400
29,44023030,TK,285.400,297.090
30,44023031,TK,297.090,305.700
31,44023032,TK,305.700,312.300
32,44023033,TK,312.300,319.870
33,44023034,TK,319.870,326.930
34,44023035,TK,326.930,335.500
0,44024001,TK,0.300,10.310
1,44024002,TK,10.310,21.853
2,44024003,TK,21.853,27.890
3,44024004,TK,27.890,34.380
4,44024005,TK,34.380,43.770
5,44024006,TK,43.770,51.170
6,44024007,TK,51.170,56.700
7,44024008,TK,56.700,67.240
8,44024009,TK,67.240,72.130
9,44024010,TK,72.130,83.120
10,44024011,TK,83.120,90.760
11,44024012,TK,90.760,99.890
12,44024013,TK,99.890,103.540
13,44024014,TK,103.540,114.130
14,44024015,TK,114.130,122.370
15,44024016,TK,122.370,128.480
16,44024017,TK,128.480,134.360
17,44024018,TK,134.360,141.960
18,44024019,TK,141.960,146.710
19,44024020,TK,146.710,152.470
20,44024021,TK,152.470,160.920
21,44024022,TK,160.920,171.990
22,44024023,TK,171.990,182.230
23,44024024,TK,182.230,193.800
24,44024025,TK,193.800,209.550
25,44024026,TK,209.550,219.910
26,44024027,TK,219.910,230.560
0,44025001,TK,0.450,6.660
1,44025002,TK,6.660,12.780
2,44025003,TK,12.780,21.300
3,44025004,TK,21.300,28.610
4,44025005,TK,28.610,36.520
5,44025006,TK,36.520,46.160
6,44025007,TK,46.160,57.080
7,44025008,TK,57.080,65.500
8,44025009,TK,65.500,76.370
9,44025010,TK,76.370,87.830
10,44025011,TK,87.830,102.010
11,44025012,TK,102.010,110.250
12,44025013,TK,110.250,118.740
13,44025014,TK,118.740,129.860
14,44025015,TK,129.860,139.310
15,44025016,TK,139.310,152.660
16,44025017,TK,152.660,162.750
17,44025018,TK,162.750,167.710
18,44025019,TK,167.710,176.870
19,44025020,TK,176.870,186.030
20,44025021,TK,186.030,196.080
21,44025022,TK,196.080,205.810
22,44025023,TK,205.810,220.820
23,44025024,TK,220.820,236.600
24,44025025,TK,236.600,246.090
25,44025026,TK,246.090,257.840
26,44025027,TK,257.840,263.030
0,44026001,TK,0.450,10.930
1,44026002,TK,10.930,19.950
2,44026003,TK,19.950,29.770
3,44026004,TK,29.770,38.740
4,44026005,TK,38.740,48.034
5,44026006,TK,48.034,54.960
6,44026007,TK,54.960,66.280
7,44026008,TK,66.280,71.020
8,44026009,TK,71.020,77.140
9,44026010,TK,77.140,88.620
10,44026011,TK,88.620,99.830
11,44026012,TK,99.830,105.590
12,44026013,TK,105.590,114.910
13,44026014,TK,114.910,128.150
14,44026015,TK,128.150,135.200
15,44026016,TK,135.200,146.400
16,44026017,TK,146.400,151.170
17,44026018,TK,151.170,165.470
18,44026019,TK,165.470,170.290
19,44026020,TK,170.290,183.830
20,44026021,TK,183.830,189.530
21,44026022,TK,189.530,202.610
22,44026023,TK,202.610,209.860
23,44026024,TK,209.860,219.350
24,44026025,TK,219.350,227.130
25,44026026,TK,227.130,239.650
26,44026027,TK,239.650,244.670
27,44026028,TK,244.670,250.530
28,44026029,TK,250.530,265.350
29,44026030,TK,265.350,271.860
30,44026031,TK,271.860,279.740
31,44026032,TK,279.740,286.750
0,44027001,TK,0.300,11.250
1,44027002,TK,11.250,21.800
2,44027003,TK,21.800,31.250
3,44027004,TK,31.250,37.700
4,44027005,TK,37.700,44.680
5,44027006,TK,44.680,52.700
6,44027007,TK,52.700,63.610
7,44027008,TK,63.610,71.660
8,44027009,TK,71.660,79.560
9,44027010,TK,79.560,91.810
10,44027011,TK,91.810,98.770
11,44027012,TK,98.770,114.560
12,44027013,TK,114.560,122.670
13,44027014,TK,122.670,129.270
14,44027015,TK,129.270,136.120
15,44027016,TK,136.120,142.970
16,44027017,TK,142.970,154.080
17,44027018,TK,154.080,158.470
18,44027019,TK,158.470,162.210
19,44027020,TK,162.210,172.840
20,44027021,TK,172.840,186.350
21,44027022,TK,186.350,193.580
22,44027023,TK,193.580,199.010
23,44027024,TK,199.010,208.250
24,44027025,TK,208.250,215.220
25,44027026,TK,215.220,218.370
26,44027027,TK,218.370,228.840
27,44027028,TK,228.840,239.460
28,44027029,TK,239.460,248.210
29,44027030,TK,248.210,257.620
30,44027031,TK,257.620,265.840
31,44027032,TK,265.840,271.500
32,44027033,TK,271.500,285.230
33,44027034,TK,285.230,295.040
34,44027035,TK,295.040,302.760
35,44027036,TK,302.760,306.900
36,44027037,TK,306.900,311.760
37,44027038,TK,311.760,318.170
38,44027039,TK,318.170,330.590
39,44027040,TK,330.590,341.980
40,44027041,TK,341.980,353.600
41,44027042,TK,353.600,360.500
42,44027043,TK,360.500,372.250
43,44027044,TK,372.250,381.030
0,44028001,TK,0.300,4.780
1,44028002,TK,4.780,15.790
2,44028003,TK,15.790,25.280
3,44028004,TK,25.280,37.930
4,44028005,TK,37.930,42.870
5,44028006,TK,42.870,56.460
6,44028007,TK,56.460,67.640
7,44028008,TK,67.640,79.710
8,44028009,TK,79.710,86.130
9,44028010,TK,86.130,92.180
10,44028011,TK,92.180,99.570
11,44028012,TK,99.570,104.120
12,44028013,TK,104.120,112.800
13,44028014,TK,112.800,119.980
14,44028015,TK,119.980,132.220
15,44028016,TK,132.220,142.820
16,44028017,TK,142.820,160.910
17,44028018,TK,160.910,167.390
18,44028019,TK,167.390,174.810
19,44028020,TK,174.810,184.090
20,44028021,TK,184.090,195.500
21,44028022,TK,195.500,204.480
22,44028023,TK,204.480,219.990
23,44028024,TK,219.990,223.710
24,44028025,TK,223.710,233.180
25,44028026,TK,233.180,240.290
26,44028027,TK,240.290,256.880
27,44028028,TK,256.880,264.040
28,44028029,TK,264.040,269.740
29,44028030,TK,269.740,277.430
30,44028031,TK,277.430,286.700
0,45001001,TK,0.000,7.250
1,45001002,TK,7.250,11.550
2,45001003,TK,11.550,16.116
3,45001004,TK,16.116,25.190
4,45001005,TK,25.190,32.960
5,45001006,TK,32.960,36.790
6,45001007,TK,36.790,47.510
7,45001008,TK,47.510,56.250
8,45001009,TK,56.250,64.960
9,45001010,TK,64.960,73.332
10,45001011,TK,73.332,80.630
11,45001012,TK,80.630,87.644
12,45001013,TK,87.644,101.830
13,45001014,TK,101.830,107.300
14,45001015,TK,107.300,112.440
15,45001016,TK,112.440,122.190
16,45001017,TK,122.190,131.790
17,45001018,TK,131.790,140.130
18,45001019,TK,140.130,146.530
19,45001020,TK,146.530,157.879
20,45001021,TK,157.879,169.390
21,45001022,TK,169.390,172.430
22,45001023,TK,172.430,182.500
23,45001024,TK,182.500,191.830
24,45001025,TK,191.830,203.450
25,45001026,TK,203.450,212.960
26,45001027,TK,212.960,231.440
27,45001028,TK,231.440,240.820
28,45001029,TK,240.820,254.538
29,45001030,TK,254.538,264.070
30,45001031,TK,264.070,270.700
31,45001032,TK,270.700,281.840
0,45002001,TK,0.300,11.110
1,45002002,TK,11.110,16.900
2,45002003,TK,16.900,25.120
3,45002004,TK,25.120,35.170
4,45002005,TK,35.170,45.600
5,45002006,TK,45.600,49.170
6,45002007,TK,49.170,56.640
7,45002008,TK,56.640,64.670
8,45002009,TK,64.670,74.030
9,45002010,TK,74.030,81.640
10,45002011,TK,81.640,84.950
11,45002012,TK,84.950,92.310
12,45002013,TK,92.310,98.420
13,45002014,TK,98.420,106.940
14,45002015,TK,106.940,119.130
15,45002016,TK,119.130,126.810
16,45002017,TK,126.810,132.570
17,45002018,TK,132.570,138.180
18,45002019,TK,138.180,143.250
19,45002020,TK,143.250,151.355
20,45002021,TK,151.355,158.630
21,45002022,TK,158.630,164.990
22,45002023,TK,164.990,170.690
23,45002024,TK,170.690,176.260
24,45002025,TK,176.260,185.772
25,45002026,TK,185.772,193.980
26,45002027,TK,193.980,201.615
27,45002028,TK,201.615,208.090
28,45002029,TK,208.090,218.550
0,45003001,TK,0.750,5.860
1,45003002,TK,5.860,12.480
2,45003003,TK,12.480,18.930
3,45003004,TK,18.930,31.611
4,45003005,TK,31.611,41.750
5,45003006,TK,41.750,46.530
6,45003007,TK,46.530,55.310
7,45003008,TK,55.310,68.328
8,45003009,TK,68.328,78.700
9,45003010,TK,78.700,83.590
10,45003011,TK,83.590,88.410
11,45003012,TK,88.410,97.139
12,45003013,TK,97.139,106.680
13,45003014,TK,106.680,110.090
14,45003015,TK,110.090,113.550
15,45003016,TK,113.550,116.580
16,45003017,TK,116.580,120.089
17,45003018,TK,120.089,124.630
18,45003019,TK,124.630,134.560
19,45003020,TK,134.560,142.940
20,45003021,TK,142.940,149.950
21,45003022,TK,149.950,159.710
22,45003023,TK,159.710,163.910
23,45003024,TK,163.910,170.230
24,45003025,TK,170.230,182.290
25,45003026,TK,182.290,193.370
26,45003027,TK,193.370,202.848
27,45003028,TK,202.848,207.980
28,45003029,TK,207.980,214.430
29,45003030,TK,214.430,222.260
30,45003031,TK,222.260,228.480
0,45004001,TK,0.450,5.400
1,45004002,TK,5.400,11.230
2,45004003,TK,11.230,18.372
3,45004004,TK,18.372,24.690
4,45004005,TK,24.690,32.968
5,45004006,TK,32.968,40.330
6,45004007,TK,40.330,45.875
7,45004008,TK,45.875,50.870
8,45004009,TK,50.870,62.170
9,45004010,TK,62.170,70.886
10,45004011,TK,70.886,85.910
11,45004012,TK,85.910,97.234
12,45004013,TK,97.234,107.980
13,45004014,TK,107.980,113.900
14,45004015,TK,113.900,121.640
15,45004016,TK,121.640,135.470
16,45004017,TK,135.470,148.221
17,45004018,TK,148.221,158.570
18,45004019,TK,158.570,169.460
19,45004020,TK,169.460,178.060
20,45004021,TK,178.060,183.465
21,45004022,TK,183.465,186.460
22,45004023,TK,186.460,190.290
23,45004024,TK,190.290,198.470
24,45004025,TK,198.470,204.910
0,45005001,TK,0.900,8.130
1,45005002,TK,8.130,17.897
2,45005003,TK,17.897,25.320
3,45005004,TK,25.320,29.270
4,45005005,TK,29.270,38.180
5,45005006,TK,38.180,44.020
6,45005007,TK,44.020,50.340
7,45005008,TK,50.340,59.590
8,45005009,TK,59.590,66.760
9,45005010,TK,66.760,76.000
10,45005011,TK,76.000,85.660
11,45005012,TK,85.660,99.640
12,45005013,TK,99.640,107.300
13,45005014,TK,107.300,118.740
14,45005015,TK,118.740,135.530
15,45005016,TK,135.530,146.530
16,45005017,TK,146.530,161.670
17,45005018,TK,161.670,172.770
18,45005019,TK,172.770,184.690
19,45005020,TK,184.690,195.180
20,45005021,TK,195.180,207.660
0,45006001,TK,0.600,6.380
1,45006002,TK,6.380,11.592
2,45006003,TK,11.592,19.340
3,45006004,TK,19.340,33.620
4,45006005,TK,33.620,40.790
5,45006006,TK,40.790,51.437
6,45006007,TK,51.437,55.110
7,45006008,TK,55.110,60.410
8,45006009,TK,60.410,69.260
9,45006010,TK,69.260,76.190
10,45006011,TK,76.190,86.060
11,45006012,TK,86.060,93.920
12,45006013,TK,93.920,106.100
13,45006014,TK,106.100,112.440
14,45006015,TK,112.440,119.740
15,45006016,TK,119.740,130.500
16,45006017,TK,130.500,138.520
17,45006018,TK,138.520,143.330
18,45006019,TK,143.330,159.030
19,45006020,TK,159.030,163.950
20,45006021,TK,163.950,170.906
21,45006022,TK,170.906,181.830
22,45006023,TK,181.830,191.120
0,45007001,TK,1.050,9.470
1,45007002,TK,9.470,18.180
2,45007003,TK,18.180,32.420
3,45007004,TK,32.420,44.950
4,45007005,TK,44.950,54.510
5,45007006,TK,54.510,66.110
6,45007007,TK,66.110,80.252
7,45007008,TK,80.252,90.140
8,45007009,TK,90.140,98.970
9,45007010,TK,98.970,104.480
10,45007011,TK,104.480,111.550
11,45007012,TK,111.550,118.010
12,45007013,TK,118.010,134.123
13,45007014,TK,134.123,142.510
14,45007015,TK,142.510,151.780
15,45007016,TK,151.780,157.760
16,45007017,TK,157.760,163.950
17,45007018,TK,163.950,176.730
18,45007019,TK,176.730,183.440
19,45007020,TK,183.440,191.550
20,45007021,TK,191.550,198.530
21,45007022,TK,198.530,202.920
22,45007023,TK,202.920,214.960
23,45007024,TK,214.960,221.030
24,45007025,TK,221.030,234.220
0,45008001,TK,1.050,8.800
1,45008002,TK,8.800,16.760
2,45008003,TK,16.760,30.030
3,45008004,TK,30.030,37.350
4,45008005,TK,37.350,44.210
5,45008006,TK,44.210,51.562
6,45008007,TK,51.562,59.710
7,45008008,TK,59.710,63.640
8,45008009,TK,63.640,77.020
9,45008010,TK,77.020,84.720
10,45008011,TK,84.720,97.780
11,45008012,TK,97.780,103.740
12,45008013,TK,103.740,112.250
13,45008014,TK,112.250,116.920
14,45008015,TK,116.920,125.880
15,45008016,TK,125.880,131.670
16,45008017,TK,131.670,142.850
17,45008018,TK,142.850,150.510
18,45008019,TK,150.510,156.720
19,45008020,TK,156.720,164.520
20,45008021,TK,164.520,174.520
21,45008022,TK,174.520,181.220
22,45008023,TK,181.220,194.580
23,45008024,TK,194.580,203.920
24,45008025,TK,203.920,209.140
25,45008026,TK,209.140,224.060
26,45008027,TK,224.060,232.280
27,45008028,TK,232.280,240.550
28,45008029,TK,240.550,249.890
29,45008030,TK,249.890,260.910
30,45008031,TK,260.910,266.660
31,45008032,TK,266.660,276.220
32,45008033,TK,276.220,280.808
33,45008034,TK,280.808,290.960
34,45008035,TK,290.960,303.190
35,45008036,TK,303.190,311.080
36,45008037,TK,311.080,315.630
37,45008038,TK,315.630,326.560
38,45008039,TK,326.560,339.100
0,45009001,TK,0.150,7.920
1,45009002,TK,7.920,13.600
2,45009003,TK,13.600,21.660
3,45009004,TK,21.660,31.220
4,45009005,TK,31.220,41.050
5,45009006,TK,41.050,48.790
6,45009007,TK,48.790,55.980
7,45009008,TK,55.980,64.530
8,45009009,TK,64.530,71.450
9,45009010,TK,71.450,77.990
10,45009011,TK,77.990,88.600
11,45009012,TK,88.600,93.110
12,45009013,TK,93.110,99.400
13,45009014,TK,99.400,104.960
14,45009015,TK,104.960,113.700
15,45009016,TK,113.700,119.740
16,45009017,TK,119.740,132.400
17,45009018,TK,132.400,138.310
18,45009019,TK,138.310,144.640
19,45009020,TK,144.640,155.100
20,45009021,TK,155.100,163.800
21,45009022,TK,163.800,174.110
